FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Year
2022-07-02,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3472,BWI,"Baltimore, MD",PIT,"Pittsburgh, PA",2155,2347.0,112.0,8.0,2355.0,29.0,4.0,2255,33.0,98.0,NOT CANCELLED,NOT DIVERTED,60.0,46.0,34.0,210.0,12.0,0.0,0.0,0.0,86.0,2022
2022-03-12,JetBlue Airways,JetBlue Airways: B6,B6,20409,2748,SAV,"Savannah, GA",LGA,"New York, NY",1245,1256.0,11.0,12.0,1308.0,1434.0,7.0,1445,1441.0,-4.0,NOT CANCELLED,NOT DIVERTED,120.0,105.0,86.0,722.0,,,,,,2022
2022-02-15,Allegiant Air,Allegiant Air: G4,G4,20368,1584,RFD,"Rockford, IL",PGD,"Punta Gorda, FL",1921,1931.0,10.0,10.0,1941.0,2301.0,8.0,2307,2309.0,2.0,NOT CANCELLED,NOT DIVERTED,166.0,158.0,140.0,1127.0,,,,,,2022
2022-08-17,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,463,SJC,"San Jose, CA",BUR,"Burbank, CA",845,919.0,34.0,8.0,927.0,1016.0,7.0,955,1023.0,28.0,NOT CANCELLED,NOT DIVERTED,70.0,64.0,49.0,296.0,28.0,0.0,0.0,0.0,0.0,2022
2022-12-16,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1107,CLT,"Charlotte, NC",MIA,"Miami, FL",600,609.0,9.0,11.0,620.0,754.0,12.0,808,806.0,-2.0,NOT CANCELLED,NOT DIVERTED,128.0,117.0,94.0,650.0,,,,,,2022
2022-06-19,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5387,PHL,"Philadelphia, PA",BOS,"Boston, MA",1040,1035.0,-5.0,15.0,1050.0,1145.0,8.0,1212,1153.0,-19.0,NOT CANCELLED,NOT DIVERTED,92.0,78.0,55.0,280.0,,,,,,2022
2022-09-22,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,119,ITO,"Hilo, HI",OGG,"Kahului, HI",750,745.0,-5.0,12.0,757.0,822.0,6.0,830,828.0,-2.0,NOT CANCELLED,NOT DIVERTED,40.0,43.0,25.0,121.0,,,,,,2022
2022-10-14,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1440,LAX,"Los Angeles, CA",PDX,"Portland, OR",645,645.0,0.0,10.0,655.0,849.0,4.0,911,853.0,-18.0,NOT CANCELLED,NOT DIVERTED,146.0,128.0,114.0,834.0,,,,,,2022
2022-06-15,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3356,SFO,"San Francisco, CA",PSP,"Palm Springs, CA",1440,1456.0,16.0,25.0,1521.0,1624.0,3.0,1610,1627.0,17.0,NOT CANCELLED,NOT DIVERTED,90.0,91.0,63.0,421.0,0.0,0.0,0.0,0.0,17.0,2022
2022-08-04,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,378,DCA,"Washington, DC",IAH,"Houston, TX",755,753.0,-2.0,12.0,805.0,925.0,12.0,1007,937.0,-30.0,NOT CANCELLED,NOT DIVERTED,192.0,164.0,140.0,1208.0,,,,,,2022
2022-10-23,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,791,DEN,"Denver, CO",PDX,"Portland, OR",1824,2232.0,248.0,15.0,2247.0,1.0,6.0,2022,7.0,225.0,NOT CANCELLED,NOT DIVERTED,178.0,155.0,134.0,991.0,3.0,0.0,0.0,0.0,222.0,2022
2022-01-14,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1993,PIT,"Pittsburgh, PA",RSW,"Fort Myers, FL",1245,1314.0,29.0,21.0,1335.0,1535.0,3.0,1520,1538.0,18.0,NOT CANCELLED,NOT DIVERTED,155.0,144.0,120.0,966.0,0.0,0.0,18.0,0.0,0.0,2022
2022-08-26,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1557,TYS,"Knoxville, TN",ATL,"Atlanta, GA",1440,1430.0,-10.0,9.0,1439.0,1509.0,5.0,1545,1514.0,-31.0,NOT CANCELLED,NOT DIVERTED,65.0,44.0,30.0,152.0,,,,,,2022
2022-10-14,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3817,SLC,"Salt Lake City, UT",BIL,"Billings, MT",933,933.0,0.0,14.0,947.0,1052.0,3.0,1100,1055.0,-5.0,NOT CANCELLED,NOT DIVERTED,87.0,82.0,65.0,387.0,,,,,,2022
2022-10-26,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5929,IDA,"Idaho Falls, ID",DEN,"Denver, CO",1445,1443.0,-2.0,12.0,1455.0,1603.0,15.0,1624,1618.0,-6.0,NOT CANCELLED,NOT DIVERTED,99.0,95.0,68.0,458.0,,,,,,2022
2022-10-09,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2752,SEA,"Seattle, WA",SNA,"Santa Ana, CA",1342,1339.0,-3.0,18.0,1357.0,1608.0,10.0,1626,1618.0,-8.0,NOT CANCELLED,NOT DIVERTED,164.0,159.0,131.0,978.0,,,,,,2022
2022-08-26,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4761,JFK,"New York, NY",BNA,"Nashville, TN",1540,1618.0,38.0,37.0,1655.0,1744.0,15.0,1720,1759.0,39.0,NOT CANCELLED,NOT DIVERTED,160.0,161.0,109.0,765.0,0.0,0.0,1.0,0.0,38.0,2022
2022-09-17,JetBlue Airways,JetBlue Airways: B6,B6,20409,1986,PIT,"Pittsburgh, PA",BOS,"Boston, MA",1535,1546.0,11.0,11.0,1557.0,1711.0,9.0,1714,1720.0,6.0,NOT CANCELLED,NOT DIVERTED,99.0,94.0,74.0,496.0,,,,,,2022
2022-05-16,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2123,PVD,"Providence, RI",DTW,"Detroit, MI",545,548.0,3.0,11.0,559.0,735.0,7.0,749,742.0,-7.0,NOT CANCELLED,NOT DIVERTED,124.0,114.0,96.0,615.0,,,,,,2022
2022-11-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,791,SAT,"San Antonio, TX",TPA,"Tampa, FL",1405,1404.0,-1.0,11.0,1415.0,1729.0,5.0,1725,1734.0,9.0,NOT CANCELLED,NOT DIVERTED,140.0,150.0,134.0,972.0,,,,,,2022
2022-05-21,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5703,VPS,"Valparaiso, FL",DFW,"Dallas/Fort Worth, TX",1730,1949.0,139.0,9.0,1958.0,2141.0,8.0,1955,2149.0,114.0,NOT CANCELLED,NOT DIVERTED,145.0,120.0,103.0,641.0,0.0,0.0,114.0,0.0,0.0,2022
2022-08-31,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2935,CHS,"Charleston, SC",MDW,"Chicago, IL",1920,1952.0,32.0,10.0,2002.0,2047.0,7.0,2030,2054.0,24.0,NOT CANCELLED,NOT DIVERTED,130.0,122.0,105.0,745.0,0.0,0.0,0.0,0.0,24.0,2022
2022-05-03,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1976,CLT,"Charlotte, NC",SYR,"Syracuse, NY",2048,2050.0,2.0,25.0,2115.0,2232.0,4.0,2238,2236.0,-2.0,NOT CANCELLED,NOT DIVERTED,110.0,106.0,77.0,603.0,,,,,,2022
2022-04-17,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5834,XWA,"Williston, ND",DEN,"Denver, CO",1523,1522.0,-1.0,30.0,1552.0,1619.0,7.0,1628,1626.0,-2.0,NOT CANCELLED,NOT DIVERTED,125.0,124.0,87.0,582.0,,,,,,2022
2022-02-01,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1587,PHX,"Phoenix, AZ",JFK,"New York, NY",2349,2338.0,-11.0,13.0,2351.0,543.0,11.0,630,554.0,-36.0,NOT CANCELLED,NOT DIVERTED,281.0,256.0,232.0,2153.0,,,,,,2022
2022-06-11,JetBlue Airways,JetBlue Airways: B6,B6,20409,92,ACK,"Nantucket, MA",JFK,"New York, NY",1110,1103.0,-7.0,12.0,1115.0,1154.0,12.0,1221,1206.0,-15.0,NOT CANCELLED,NOT DIVERTED,71.0,63.0,39.0,199.0,,,,,,2022
2022-03-31,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2341,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1613,1621.0,8.0,15.0,1636.0,1741.0,8.0,1751,1749.0,-2.0,NOT CANCELLED,NOT DIVERTED,98.0,88.0,65.0,414.0,,,,,,2022
2022-07-14,Republic Airline,Republic Airline: YX,YX,20452,5645,IND,"Indianapolis, IN",LGA,"New York, NY",1440,1436.0,-4.0,15.0,1451.0,1626.0,8.0,1646,1634.0,-12.0,NOT CANCELLED,NOT DIVERTED,126.0,118.0,95.0,660.0,,,,,,2022
2022-03-14,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2440,ORD,"Chicago, IL",AUS,"Austin, TX",1326,1324.0,-2.0,13.0,1337.0,1556.0,28.0,1615,1624.0,9.0,NOT CANCELLED,NOT DIVERTED,169.0,180.0,139.0,977.0,,,,,,2022
2022-11-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,590,STL,"St. Louis, MO",PHX,"Phoenix, AZ",1446,1524.0,38.0,13.0,1537.0,1639.0,8.0,1614,1647.0,33.0,NOT CANCELLED,NOT DIVERTED,208.0,203.0,182.0,1262.0,33.0,0.0,0.0,0.0,0.0,2022
2022-06-27,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2245,ATL,"Atlanta, GA",TPA,"Tampa, FL",2348,55.0,67.0,10.0,105.0,202.0,4.0,113,206.0,53.0,NOT CANCELLED,NOT DIVERTED,85.0,71.0,57.0,406.0,53.0,0.0,0.0,0.0,0.0,2022
2022-09-26,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4023,MSN,"Madison, WI",MSP,"Minneapolis, MN",1055,1050.0,-5.0,9.0,1059.0,1142.0,7.0,1209,1149.0,-20.0,NOT CANCELLED,NOT DIVERTED,74.0,59.0,43.0,228.0,,,,,,2022
2022-06-21,Republic Airline,Republic Airline: YX,YX,20452,3420,EWR,"Newark, NJ",SDF,"Louisville, KY",2012,2009.0,-3.0,21.0,2030.0,2202.0,6.0,2238,2208.0,-30.0,NOT CANCELLED,NOT DIVERTED,146.0,119.0,92.0,642.0,,,,,,2022
2022-04-06,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2135,BDL,"Hartford, CT",ATL,"Atlanta, GA",700,654.0,-6.0,12.0,706.0,916.0,18.0,933,934.0,1.0,NOT CANCELLED,NOT DIVERTED,153.0,160.0,130.0,859.0,,,,,,2022
2022-03-08,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1465,BNA,"Nashville, TN",FLL,"Fort Lauderdale, FL",1505,1505.0,0.0,15.0,1520.0,1810.0,3.0,1825,1813.0,-12.0,NOT CANCELLED,NOT DIVERTED,140.0,128.0,110.0,793.0,,,,,,2022
2022-09-05,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3114,BNA,"Nashville, TN",BDL,"Hartford, CT",1105,1104.0,-1.0,16.0,1120.0,1408.0,6.0,1425,1414.0,-11.0,NOT CANCELLED,NOT DIVERTED,140.0,130.0,108.0,852.0,,,,,,2022
2022-08-12,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1180,LAS,"Las Vegas, NV",CVG,"Cincinnati, OH",2253,2252.0,-1.0,15.0,2307.0,530.0,7.0,538,537.0,-1.0,NOT CANCELLED,NOT DIVERTED,225.0,225.0,203.0,1678.0,,,,,,2022
2022-08-28,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5074,CLT,"Charlotte, NC",TLH,"Tallahassee, FL",1127,1121.0,-6.0,46.0,1207.0,1311.0,3.0,1310,1314.0,4.0,NOT CANCELLED,NOT DIVERTED,103.0,113.0,64.0,386.0,,,,,,2022
2022-12-11,Republic Airline,Republic Airline: YX,YX,20452,4555,LGA,"New York, NY",EYW,"Key West, FL",1000,952.0,-8.0,28.0,1020.0,1321.0,12.0,1343,1333.0,-10.0,NOT CANCELLED,NOT DIVERTED,223.0,221.0,181.0,1207.0,,,,,,2022
2022-08-29,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,325,DEN,"Denver, CO",BIL,"Billings, MT",1911,1908.0,-3.0,16.0,1924.0,2029.0,3.0,2046,2032.0,-14.0,NOT CANCELLED,NOT DIVERTED,95.0,84.0,65.0,455.0,,,,,,2022
2022-07-14,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1801,MSY,"New Orleans, LA",DEN,"Denver, CO",1756,1750.0,-6.0,9.0,1759.0,1914.0,8.0,1949,1922.0,-27.0,NOT CANCELLED,NOT DIVERTED,173.0,152.0,135.0,1062.0,,,,,,2022
2022-08-07,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2035,LAX,"Los Angeles, CA",SFO,"San Francisco, CA",815,810.0,-5.0,63.0,913.0,1006.0,3.0,950,1009.0,19.0,NOT CANCELLED,NOT DIVERTED,95.0,119.0,53.0,337.0,0.0,0.0,19.0,0.0,0.0,2022
2022-09-11,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2754,SFO,"San Francisco, CA",ONT,"Ontario, CA",1711,1713.0,2.0,23.0,1736.0,1840.0,6.0,1840,1846.0,6.0,NOT CANCELLED,NOT DIVERTED,89.0,93.0,64.0,363.0,,,,,,2022
2022-03-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2365,HNL,"Honolulu, HI",SAN,"San Diego, CA",745,740.0,-5.0,17.0,757.0,1508.0,3.0,1525,1511.0,-14.0,NOT CANCELLED,NOT DIVERTED,340.0,331.0,311.0,2614.0,,,,,,2022
2022-07-22,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1505,DFW,"Dallas/Fort Worth, TX",IND,"Indianapolis, IN",1635,1704.0,29.0,18.0,1722.0,2005.0,9.0,1943,2014.0,31.0,NOT CANCELLED,NOT DIVERTED,128.0,130.0,103.0,761.0,14.0,0.0,2.0,0.0,15.0,2022
2022-10-05,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,963,MSY,"New Orleans, LA",DAL,"Dallas, TX",1120,1127.0,7.0,12.0,1139.0,1246.0,7.0,1250,1253.0,3.0,NOT CANCELLED,NOT DIVERTED,90.0,86.0,67.0,436.0,,,,,,2022
2022-12-27,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4073,DTW,"Detroit, MI",HPN,"White Plains, NY",1005,1001.0,-4.0,33.0,1034.0,1153.0,4.0,1149,1157.0,8.0,NOT CANCELLED,NOT DIVERTED,104.0,116.0,79.0,505.0,,,,,,2022
2022-04-18,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2480,PHX,"Phoenix, AZ",SNA,"Santa Ana, CA",1240,1242.0,2.0,7.0,1249.0,1348.0,8.0,1355,1356.0,1.0,NOT CANCELLED,NOT DIVERTED,75.0,74.0,59.0,338.0,,,,,,2022
2022-10-17,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5257,CLT,"Charlotte, NC",CMH,"Columbus, OH",1319,1311.0,-8.0,28.0,1339.0,1433.0,10.0,1447,1443.0,-4.0,NOT CANCELLED,NOT DIVERTED,88.0,92.0,54.0,347.0,,,,,,2022
2022-11-14,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1780,BNA,"Nashville, TN",STL,"St. Louis, MO",1725,1725.0,0.0,10.0,1735.0,1824.0,4.0,1840,1828.0,-12.0,NOT CANCELLED,NOT DIVERTED,75.0,63.0,49.0,272.0,,,,,,2022
2022-06-02,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,729,MAF,"Midland/Odessa, TX",DAL,"Dallas, TX",1515,1531.0,16.0,9.0,1540.0,1632.0,3.0,1630,1635.0,5.0,NOT CANCELLED,NOT DIVERTED,75.0,64.0,52.0,319.0,,,,,,2022
2022-01-26,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3518,LAX,"Los Angeles, CA",PDX,"Portland, OR",945,1001.0,16.0,11.0,1012.0,1220.0,7.0,1212,1227.0,15.0,NOT CANCELLED,NOT DIVERTED,147.0,146.0,128.0,834.0,0.0,15.0,0.0,0.0,0.0,2022
2022-03-08,Republic Airline,Republic Airline: YX,YX,20452,3535,EWR,"Newark, NJ",RDU,"Raleigh/Durham, NC",1430,1422.0,-8.0,28.0,1450.0,1610.0,11.0,1607,1621.0,14.0,NOT CANCELLED,NOT DIVERTED,97.0,119.0,80.0,416.0,,,,,,2022
2022-06-21,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,371,FLL,"Fort Lauderdale, FL",BQN,"Aguadilla, PR",1340,1336.0,-4.0,11.0,1347.0,1554.0,7.0,1612,1601.0,-11.0,NOT CANCELLED,NOT DIVERTED,152.0,145.0,127.0,982.0,,,,,,2022
2022-03-06,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,743,DEN,"Denver, CO",SJC,"San Jose, CA",1334,1354.0,20.0,55.0,1449.0,1557.0,4.0,1519,1601.0,42.0,NOT CANCELLED,NOT DIVERTED,165.0,187.0,128.0,948.0,20.0,0.0,22.0,0.0,0.0,2022
2022-01-05,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,408,BOS,"Boston, MA",ORD,"Chicago, IL",1000,957.0,-3.0,16.0,1013.0,1148.0,11.0,1159,1159.0,0.0,NOT CANCELLED,NOT DIVERTED,179.0,182.0,155.0,867.0,,,,,,2022
2022-05-06,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2539,JAX,"Jacksonville, FL",ATL,"Atlanta, GA",530,525.0,-5.0,13.0,538.0,620.0,4.0,638,624.0,-14.0,NOT CANCELLED,NOT DIVERTED,68.0,59.0,42.0,270.0,,,,,,2022
2022-01-27,Horizon Air,Horizon Air: QX,QX,19687,2121,GEG,"Spokane, WA",PDX,"Portland, OR",1400,1500.0,60.0,11.0,1511.0,1608.0,5.0,1521,1613.0,52.0,NOT CANCELLED,NOT DIVERTED,81.0,73.0,57.0,279.0,52.0,0.0,0.0,0.0,0.0,2022
2022-12-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1722,MSY,"New Orleans, LA",DAL,"Dallas, TX",1940,2116.0,96.0,12.0,2128.0,2237.0,9.0,2110,2246.0,96.0,NOT CANCELLED,NOT DIVERTED,90.0,90.0,69.0,436.0,0.0,0.0,0.0,0.0,96.0,2022
2022-04-26,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,782,PDX,"Portland, OR",MCO,"Orlando, FL",835,828.0,-7.0,23.0,851.0,1641.0,5.0,1705,1646.0,-19.0,NOT CANCELLED,NOT DIVERTED,330.0,318.0,290.0,2534.0,,,,,,2022
2022-07-22,Republic Airline,Republic Airline: YX,YX,20452,4870,IND,"Indianapolis, IN",LGA,"New York, NY",645,643.0,-2.0,15.0,658.0,829.0,4.0,848,833.0,-15.0,NOT CANCELLED,NOT DIVERTED,123.0,110.0,91.0,660.0,,,,,,2022
2022-07-31,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,399,CLE,"Cleveland, OH",EWR,"Newark, NJ",615,613.0,-2.0,21.0,634.0,736.0,8.0,747,744.0,-3.0,NOT CANCELLED,NOT DIVERTED,92.0,91.0,62.0,404.0,,,,,,2022
2022-07-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1567,HNL,"Honolulu, HI",LIH,"Lihue, HI",1345,1447.0,62.0,17.0,1504.0,1527.0,4.0,1430,1531.0,61.0,NOT CANCELLED,NOT DIVERTED,45.0,44.0,23.0,102.0,7.0,0.0,0.0,0.0,54.0,2022
2022-05-20,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1176,BNA,"Nashville, TN",PIT,"Pittsburgh, PA",1020,1020.0,0.0,12.0,1032.0,1239.0,4.0,1250,1243.0,-7.0,NOT CANCELLED,NOT DIVERTED,90.0,83.0,67.0,462.0,,,,,,2022
2022-03-07,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2051,IAH,"Houston, TX",PHX,"Phoenix, AZ",730,725.0,-5.0,14.0,739.0,912.0,5.0,933,917.0,-16.0,NOT CANCELLED,NOT DIVERTED,183.0,172.0,153.0,1009.0,,,,,,2022
2022-01-05,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5293,DAL,"Dallas, TX",CLT,"Charlotte, NC",1010,1015.0,5.0,14.0,1029.0,1318.0,10.0,1330,1328.0,-2.0,NOT CANCELLED,NOT DIVERTED,140.0,133.0,109.0,926.0,,,,,,2022
2022-12-26,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,443,SEA,"Seattle, WA",BOI,"Boise, ID",2125,2206.0,41.0,29.0,2235.0,31.0,3.0,2349,34.0,45.0,NOT CANCELLED,NOT DIVERTED,84.0,88.0,56.0,399.0,41.0,0.0,4.0,0.0,0.0,2022
2022-08-09,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1473,LAX,"Los Angeles, CA",PHX,"Phoenix, AZ",2015,2028.0,13.0,10.0,2038.0,2141.0,9.0,2135,2150.0,15.0,NOT CANCELLED,NOT DIVERTED,80.0,82.0,63.0,370.0,13.0,0.0,2.0,0.0,0.0,2022
2022-02-15,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1970,PHX,"Phoenix, AZ",PDX,"Portland, OR",2205,2213.0,8.0,7.0,2220.0,2348.0,3.0,2355,2351.0,-4.0,NOT CANCELLED,NOT DIVERTED,170.0,158.0,148.0,1009.0,,,,,,2022
2022-01-14,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1374,ATL,"Atlanta, GA",ORD,"Chicago, IL",2310,2320.0,10.0,10.0,2330.0,3.0,8.0,7,11.0,4.0,NOT CANCELLED,NOT DIVERTED,117.0,111.0,93.0,606.0,,,,,,2022
2022-03-28,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,540,LAS,"Las Vegas, NV",AUS,"Austin, TX",615,609.0,-6.0,36.0,645.0,1054.0,8.0,1045,1102.0,17.0,NOT CANCELLED,NOT DIVERTED,150.0,173.0,129.0,1090.0,0.0,0.0,17.0,0.0,0.0,2022
2022-08-10,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2066,ATL,"Atlanta, GA",AUS,"Austin, TX",1105,1157.0,52.0,8.0,1205.0,1251.0,6.0,1230,1257.0,27.0,NOT CANCELLED,NOT DIVERTED,145.0,120.0,106.0,813.0,0.0,0.0,27.0,0.0,0.0,2022
2022-05-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2080,CLT,"Charlotte, NC",ORD,"Chicago, IL",935,937.0,2.0,26.0,1003.0,1038.0,8.0,1100,1046.0,-14.0,NOT CANCELLED,NOT DIVERTED,145.0,129.0,95.0,599.0,,,,,,2022
2022-02-13,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1434,BNA,"Nashville, TN",CHS,"Charleston, SC",945,940.0,-5.0,8.0,948.0,1157.0,7.0,1205,1204.0,-1.0,NOT CANCELLED,NOT DIVERTED,80.0,84.0,69.0,439.0,,,,,,2022
2022-02-09,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5615,DEN,"Denver, CO",PSC,"Pasco/Kennewick/Richland, WA",1855,1853.0,-2.0,17.0,1910.0,2015.0,6.0,2044,2021.0,-23.0,NOT CANCELLED,NOT DIVERTED,169.0,148.0,125.0,852.0,,,,,,2022
2022-12-27,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1522,DCA,"Washington, DC",ATL,"Atlanta, GA",800,755.0,-5.0,11.0,806.0,922.0,7.0,1003,929.0,-34.0,NOT CANCELLED,NOT DIVERTED,123.0,94.0,76.0,547.0,,,,,,2022
2022-10-31,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5674,CLT,"Charlotte, NC",SAV,"Savannah, GA",903,856.0,-7.0,52.0,948.0,1027.0,2.0,1026,1029.0,3.0,NOT CANCELLED,NOT DIVERTED,83.0,93.0,39.0,213.0,,,,,,2022
2022-03-29,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1981,CLT,"Charlotte, NC",IND,"Indianapolis, IN",1659,1651.0,-8.0,23.0,1714.0,1825.0,3.0,1839,1828.0,-11.0,NOT CANCELLED,NOT DIVERTED,100.0,97.0,71.0,427.0,,,,,,2022
2022-02-16,Envoy Air,Envoy Air: MQ,MQ,20398,4121,ORD,"Chicago, IL",BUF,"Buffalo, NY",1232,1227.0,-5.0,19.0,1246.0,1452.0,3.0,1509,1455.0,-14.0,NOT CANCELLED,NOT DIVERTED,97.0,88.0,66.0,473.0,,,,,,2022
2022-09-06,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3411,SFO,"San Francisco, CA",LAX,"Los Angeles, CA",600,557.0,-3.0,10.0,607.0,705.0,10.0,732,715.0,-17.0,NOT CANCELLED,NOT DIVERTED,92.0,78.0,58.0,337.0,,,,,,2022
2022-11-14,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,505,ATL,"Atlanta, GA",LGA,"New York, NY",2135,2128.0,-7.0,15.0,2143.0,2319.0,7.0,2344,2326.0,-18.0,NOT CANCELLED,NOT DIVERTED,129.0,118.0,96.0,762.0,,,,,,2022
2022-11-26,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,64,LIH,"Lihue, HI",LAX,"Los Angeles, CA",1455,1511.0,16.0,11.0,1522.0,2217.0,6.0,2235,2223.0,-12.0,NOT CANCELLED,NOT DIVERTED,340.0,312.0,295.0,2615.0,,,,,,2022
2022-04-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1319,HOU,"Houston, TX",ATL,"Atlanta, GA",2130,2206.0,36.0,6.0,2212.0,44.0,4.0,20,48.0,28.0,NOT CANCELLED,NOT DIVERTED,110.0,102.0,92.0,696.0,28.0,0.0,0.0,0.0,0.0,2022
2022-05-22,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1780,PHX,"Phoenix, AZ",SAN,"San Diego, CA",1520,1532.0,12.0,6.0,1538.0,1625.0,3.0,1625,1628.0,3.0,NOT CANCELLED,NOT DIVERTED,65.0,56.0,47.0,304.0,,,,,,2022
2022-10-24,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1703,PVD,"Providence, RI",CLT,"Charlotte, NC",600,559.0,-1.0,11.0,610.0,750.0,6.0,816,756.0,-20.0,NOT CANCELLED,NOT DIVERTED,136.0,117.0,100.0,683.0,,,,,,2022
2022-06-02,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1863,ORD,"Chicago, IL",MIA,"Miami, FL",2040,2037.0,-3.0,19.0,2056.0,27.0,6.0,46,33.0,-13.0,NOT CANCELLED,NOT DIVERTED,186.0,176.0,151.0,1197.0,,,,,,2022
